Season	DayNum	WTeamID	WScore	LTeamID	LScore	WLoc	NumOT
2025	33	1314	68	1210	65	H	0
2025	33	1315	80	1451	75	H	0
2025	33	1319	95	1377	82	H	0
2025	33	1320	101	1296	57	H	0
2025	33	1322	64	1223	57	A	0
2025	33	1323	69	1393	64	H	0
2025	33	1325	88	1287	76	H	0
2025	33	1326	80	1353	66	H	0
2025	33	1328	94	1108	78	H	0
2025	33	1333	78	1225	62	H	0
2025	33	1337	85	1212	57	H	0
2025	33	1338	64	1439	59	A	0
2025	33	1348	69	1344	63	H	0
2025	33	1355	74	1186	53	H	0
2025	33	1356	73	1475	70	H	0
2025	33	1358	87	1411	71	H	0
2025	33	1361	74	1360	57	H	0
2025	33	1365	81	1201	66	H	0
2025	33	1367	74	1441	68	A	0
2025	33	1374	63	1438	51	H	0
2025	33	1376	75	1187	68	H	0
2025	33	1380	70	1409	66	A	0
2025	33	1382	65	1138	55	H	0
2025	33	1385	88	1243	71	H	0
2025	33	1386	82	1247	68	N	0
2025	33	1388	72	1428	63	A	0
2025	33	1390	89	1143	81	A	0
2025	33	1394	67	1372	48	H	0
2025	33	1413	71	1364	60	H	0
2025	33	1415	75	1168	68	H	0
2025	33	1420	84	1406	71	A	0
2025	33	1422	67	1299	55	A	0
2025	33	1423	78	1267	69	H	0
2025	33	1425	85	1449	61	A	0
2025	33	1429	92	1469	62	H	0
2025	33	1431	88	1370	72	H	0
2025	33	1437	94	1396	65	N	0
2025	33	1443	79	1191	65	A	0
2025	33	1448	72	1130	66	H	0
2025	33	1450	74	1129	69	N	0
2025	33	1455	96	1190	87	H	0
2025	33	1457	96	1157	89	H	0
2025	33	1460	80	1178	72	A	0
2025	33	1463	65	1436	50	H	0
2025	33	1464	66	1324	50	H	0
2025	33	1471	81	1167	60	H	0
2025	33	1472	88	1285	81	H	0
2025	33	1474	81	1440	78	A	0
2025	33	1480	78	1399	73	H	0
2025	34	1117	85	1272	72	A	0
2025	34	1120	98	1350	54	H	0
2025	34	1153	84	1224	67	H	0
2025	34	1163	76	1400	65	A	0
2025	34	1165	103	1119	84	A	0
2025	34	1181	76	1257	65	A	0
2025	34	1188	82	1123	69	H	0
2025	34	1200	87	1263	72	H	0
2025	34	1217	72	1306	62	A	0
2025	34	1227	69	1171	68	H	1
2025	34	1233	72	1389	63	H	0
2025	34	1235	100	1238	58	H	0
2025	34	1236	82	1352	77	H	0
2025	34	1256	69	1418	58	A	0
2025	34	1261	80	1195	71	H	0
2025	34	1265	82	1264	75	A	0
2025	34	1273	89	1391	83	A	1
2025	34	1280	91	1341	84	H	0
2025	34	1281	76	1242	67	H	0
2025	34	1291	101	1193	94	H	0
2025	34	1293	73	1369	53	H	0
2025	34	1318	78	1159	75	H	0
2025	34	1329	85	1371	76	A	0
2025	34	1345	83	1268	78	H	0
2025	34	1346	83	1357	73	H	0
2025	34	1347	74	1137	70	H	1
2025	34	1359	72	1122	47	H	0
2025	34	1373	66	1145	53	A	0
2025	34	1375	76	1240	74	H	0
2025	34	1387	85	1152	62	H	0
2025	34	1401	72	1403	67	N	0
2025	34	1402	75	1349	66	H	0
2025	34	1416	66	1470	51	H	0
2025	34	1417	73	1332	71	A	0
2025	34	1435	83	1395	74	N	0
2025	34	1447	63	1271	61	A	0
2025	34	1467	80	1310	62	A	0
2025	35	1124	88	1101	57	H	0
2025	35	1220	80	1313	67	A	0
2025	35	1231	82	1278	67	H	0
2025	35	1354	82	1149	63	H	0
2025	35	1433	66	1335	47	H	0
2025	36	1116	89	1276	87	N	0
2025	36	1135	84	1348	80	H	2
2025	36	1158	78	1386	75	A	0
2025	36	1165	88	1143	80	A	0
2025	36	1172	75	1150	71	H	0
2025	36	1181	72	1230	46	H	0
2025	36	1194	85	1239	63	H	0
2025	36	1222	62	1407	42	H	0
2025	36	1228	86	1458	80	H	0
2025	36	1253	76	1360	70	A	0
2025	36	1282	69	1339	64	A	0
2025	36	1295	71	1139	68	A	0
2025	36	1301	66	1164	56	H	0
2025	36	1343	71	1284	67	H	0
2025	36	1344	70	1177	63	A	1
2025	36	1353	80	1336	76	H	0
2025	36	1377	82	1461	81	H	0
2025	36	1393	102	1107	85	H	0
2025	36	1397	75	1274	62	N	0
2025	36	1408	86	1379	58	H	0
2025	36	1443	84	1398	60	H	0
2025	36	1449	87	1186	69	H	0
2025	36	1452	79	1300	45	H	0
2025	36	1462	119	1288	58	H	0
2025	37	1106	103	1404	93	H	1
2025	37	1124	94	1313	69	H	0
2025	37	1140	95	1201	67	H	0
2025	37	1175	71	1312	59	H	0
2025	37	1236	78	1237	76	H	0
2025	37	1246	78	1159	67	H	0
2025	37	1257	77	1431	74	H	0
2025	37	1262	69	1254	62	H	0
2025	37	1263	61	1182	56	A	0
2025	37	1305	77	1355	63	H	0
2025	37	1323	77	1171	65	H	0
2025	37	1338	96	1184	56	H	0
2025	37	1361	81	1465	75	H	0
2025	37	1385	99	1136	77	H	0
2025	37	1418	68	1368	61	H	0
2025	37	1419	89	1115	73	H	0
2025	37	1430	80	1315	57	H	0
2025	37	1437	86	1192	72	H	0
2025	37	1454	88	1453	67	A	0
2025	37	1460	88	1267	79	H	0
2025	37	1466	74	1187	67	A	0
2025	38	1117	83	1426	79	H	0
2025	38	1144	86	1154	58	A	0
2025	38	1151	75	1191	67	A	0
2025	38	1235	89	1234	80	A	0
2025	38	1400	91	1308	67	H	0
2025	38	1438	59	1126	41	H	0
2025	38	1439	95	1299	67	H	0
2025	39	1160	81	1355	70	H	0
2025	39	1203	75	1119	60	H	0
2025	39	1256	77	1204	63	H	0
2025	39	1304	85	1231	68	H	0
2025	39	1320	78	1303	58	H	0
2025	39	1427	80	1315	76	H	0
2025	39	1451	73	1469	71	A	0
2025	39	1467	64	1131	61	H	0
2025	39	1472	77	1444	71	H	0
2025	40	1104	83	1166	75	H	0
2025	40	1116	82	1146	57	H	0
2025	40	1120	91	1326	53	N	0
2025	40	1123	86	1468	82	A	0
2025	40	1125	93	1350	86	A	0
2025	40	1129	67	1388	65	N	1
2025	40	1140	68	1461	49	N	0
2025	40	1143	84	1322	66	H	0
2025	40	1150	77	1209	63	A	0
2025	40	1153	68	1462	65	H	0
2025	40	1163	77	1211	71	N	0
2025	40	1172	86	1178	51	H	0
2025	40	1173	71	1266	63	H	0
2025	40	1177	91	1455	72	H	0
2025	40	1180	77	1107	70	A	0
2025	40	1182	65	1406	47	N	0
2025	40	1184	81	1183	66	H	0
2025	40	1194	89	1402	80	H	0
2025	40	1196	83	1113	66	N	0
2025	40	1198	81	1391	72	A	0
2025	40	1199	77	1408	64	N	0
2025	40	1200	86	1136	84	N	0
2025	40	1201	73	1360	65	H	0
2025	40	1202	68	1354	64	H	0
2025	40	1207	75	1393	71	A	0
2025	40	1208	73	1213	68	N	0
2025	40	1218	71	1394	62	H	0
2025	40	1219	65	1111	59	N	0
2025	40	1224	88	1423	83	H	0
2025	40	1239	60	1190	52	H	0
2025	40	1240	70	1430	66	H	0
2025	40	1242	75	1301	60	H	0
2025	40	1246	93	1257	85	H	0
2025	40	1249	74	1418	45	A	0
2025	40	1251	83	1299	74	H	0
2025	40	1258	76	1341	75	H	0
2025	40	1259	77	1291	69	A	0
2025	40	1262	92	1171	83	H	0
2025	40	1263	84	1145	79	A	0
2025	40	1267	79	1325	70	H	0
2025	40	1272	87	1155	82	A	1
2025	40	1279	77	1379	46	N	0
2025	40	1280	66	1270	63	N	0
2025	40	1281	88	1254	61	H	0
2025	40	1282	85	1132	77	H	0
2025	40	1300	77	1255	70	A	0
2025	40	1305	105	1411	73	H	0
2025	40	1310	69	1384	66	H	0
2025	40	1314	93	1247	67	H	0
2025	40	1316	89	1422	77	H	0
2025	40	1328	80	1329	65	N	0
2025	40	1333	67	1414	55	H	0
2025	40	1336	99	1164	51	H	0
2025	40	1337	86	1319	76	H	0
2025	40	1353	66	1371	63	H	0
2025	40	1356	65	1122	60	A	0
2025	40	1363	107	1142	100	H	1
2025	40	1364	83	1453	66	H	0
2025	40	1365	84	1133	74	N	0
2025	40	1374	74	1261	64	N	0
2025	40	1376	73	1367	53	H	0
2025	40	1377	89	1442	66	H	0
2025	40	1382	74	1344	70	N	0
2025	40	1392	72	1351	55	A	0
2025	40	1397	66	1228	64	A	0
2025	40	1401	70	1345	66	N	0
2025	40	1413	69	1170	62	A	0
2025	40	1416	88	1409	75	N	0
2025	40	1417	57	1112	54	N	0
2025	40	1421	78	1441	61	H	0
2025	40	1424	72	1334	65	H	0
2025	40	1426	77	1419	68	H	0
2025	40	1428	81	1347	63	H	0
2025	40	1429	88	1378	67	H	0
2025	40	1433	76	1161	68	N	0
2025	40	1434	93	1141	77	H	0
2025	40	1443	81	1293	76	H	1
2025	40	1447	50	1312	43	A	0
2025	40	1450	91	1283	78	H	0
2025	40	1452	84	1126	61	H	0
2025	40	1458	83	1139	74	N	0
2025	40	1464	93	1405	87	H	0
2025	40	1473	81	1237	63	H	0
2025	40	1474	85	1205	83	A	0
2025	41	1117	98	1412	89	A	1
2025	41	1130	73	1476	69	H	0
2025	41	1151	85	1105	63	H	0
2025	41	1159	65	1436	60	H	0
2025	41	1168	74	1176	59	H	0
2025	41	1227	77	1114	69	A	1
2025	41	1229	81	1387	77	H	0
2025	41	1234	104	1309	57	H	0
2025	41	1235	83	1303	51	H	0
2025	41	1236	99	1185	76	A	0
2025	41	1245	82	1479	57	H	0
2025	41	1273	75	1152	63	H	0
2025	41	1274	94	1342	75	H	0
2025	41	1288	86	1144	76	H	0
2025	41	1295	98	1444	62	H	0
2025	41	1297	71	1313	62	H	0
2025	41	1318	75	1330	71	A	0
2025	41	1321	71	1210	60	N	0
2025	41	1332	79	1372	61	H	0
2025	41	1348	77	1148	69	H	0
2025	41	1362	76	1260	66	N	0
2025	41	1375	81	1477	72	A	0
2025	41	1396	60	1220	42	A	0
2025	41	1400	121	1115	57	H	0
2025	41	1425	89	1286	63	H	0
2025	41	1427	95	1315	85	A	0
2025	41	1439	80	1298	72	H	0
2025	41	1454	100	1103	81	N	0
2025	41	1471	80	1225	56	A	0
2025	42	1146	73	1154	71	H	0
2025	42	1158	77	1459	67	H	0
2025	42	1256	74	1213	66	H	0
2025	42	1292	75	1465	64	H	0
2025	42	1294	81	1102	76	H	0
2025	42	1308	72	1381	69	H	0
2025	42	1320	104	1285	76	H	0
2025	42	1349	77	1108	75	H	0
2025	42	1368	75	1212	65	A	0
2025	42	1395	58	1375	49	H	0
2025	42	1403	86	1331	50	H	0
2025	42	1431	67	1470	62	H	0
2025	43	1120	100	1209	59	H	0
2025	43	1129	82	1411	51	H	0
2025	43	1142	95	1176	94	H	1
2025	43	1150	75	1480	70	H	0
2025	43	1157	73	1299	68	A	0
2025	43	1161	78	1347	68	H	0
2025	43	1173	66	1424	65	H	0
2025	43	1179	73	1243	70	A	1
2025	43	1180	68	1224	65	A	0
2025	43	1181	68	1206	47	H	0
2025	43	1187	75	1198	64	H	0
2025	43	1196	90	1314	84	N	0
2025	43	1199	82	1457	64	H	0
2025	43	1204	86	1205	81	H	0
2025	43	1221	70	1346	69	A	0
2025	43	1223	74	1419	68	A	0
2025	43	1249	69	1379	65	A	0
2025	43	1261	99	1391	53	H	0
2025	43	1265	68	1392	66	A	0
2025	43	1268	111	1384	57	H	0
2025	43	1277	77	1324	58	N	0
2025	43	1279	74	1380	61	H	0
2025	43	1280	83	1141	59	N	0
2025	43	1281	83	1240	72	H	0
2025	43	1282	74	1455	64	A	0
2025	43	1326	95	1434	73	H	0
2025	43	1333	82	1170	45	H	0
2025	43	1352	68	1406	67	H	0
2025	43	1376	91	1155	88	H	1
2025	43	1382	65	1373	48	A	0
2025	43	1385	89	1177	61	H	0
2025	43	1390	74	1467	68	H	0
2025	43	1397	84	1441	36	H	0
2025	43	1417	111	1341	75	H	0
2025	43	1421	95	1316	81	H	0
2025	43	1428	89	1197	59	H	0
2025	43	1437	79	1371	67	H	0
2025	43	1442	71	1399	68	H	0
2025	43	1443	86	1370	73	H	0
2025	43	1448	75	1241	58	H	0
2025	43	1471	75	1429	73	A	0
2025	44	1104	97	1315	90	A	0
2025	44	1107	74	1357	66	A	0
2025	44	1112	96	1359	64	H	0
2025	44	1126	77	1378	69	A	0
2025	44	1127	62	1479	60	H	0
2025	44	1133	66	1362	64	H	0
2025	44	1148	64	1193	63	A	0
2025	44	1163	94	1462	89	H	1
2025	44	1167	81	1339	64	A	0
2025	44	1190	84	1189	58	H	0
2025	44	1203	82	1248	62	H	0
2025	44	1207	81	1166	57	H	0
2025	44	1210	91	1420	82	H	0
2025	44	1211	102	1311	72	H	0
2025	44	1222	78	1405	49	H	0
2025	44	1229	81	1296	60	H	0
2025	44	1232	84	1293	74	H	0
2025	44	1247	77	1192	72	H	0
2025	44	1255	77	1144	55	A	0
2025	44	1258	60	1364	58	H	0
2025	44	1260	72	1145	60	H	0
2025	44	1262	78	1476	67	H	0
2025	44	1264	80	1447	66	A	0
2025	44	1266	80	1139	70	H	0
2025	44	1269	77	1318	72	H	0
2025	44	1272	64	1438	62	A	0
2025	44	1291	80	1254	72	A	0
2025	44	1297	73	1178	60	H	0
2025	44	1307	78	1433	71	H	0
2025	44	1317	83	1290	42	H	0
2025	44	1325	78	1122	58	H	0
2025	44	1328	87	1276	86	N	0
2025	44	1329	66	1470	61	H	0
2025	44	1340	81	1334	75	A	0
2025	44	1354	85	1367	70	A	0
2025	44	1365	94	1244	74	H	0
2025	44	1386	84	1110	57	H	0
2025	44	1396	62	1172	61	H	0
2025	44	1410	78	1381	73	H	0
2025	44	1412	96	1105	67	H	0
2025	44	1413	74	1225	66	H	0
2025	44	1415	83	1286	80	H	0
2025	44	1418	68	1111	62	H	0
2025	44	1423	79	1195	66	H	0
2025	44	1425	90	1169	69	H	0
2025	44	1426	80	1191	54	H	0
2025	44	1430	70	1226	56	A	0
2025	44	1435	105	1154	53	H	0
2025	44	1436	75	1275	67	H	0
2025	44	1449	89	1450	73	H	0
2025	44	1456	93	1350	87	H	0
2025	44	1459	74	1387	71	A	0
2025	44	1464	80	1460	70	A	0
2025	44	1474	73	1273	66	H	0
2025	44	1477	68	1101	67	H	0
2025	44	1478	80	1171	76	A	0
2025	45	1114	60	1188	56	H	0
2025	45	1156	92	1324	75	H	0
2025	45	1175	73	1212	60	N	0
2025	45	1208	100	1138	49	H	0
2025	45	1213	74	1152	51	H	0
2025	45	1253	79	1337	76	A	0
2025	45	1287	70	1404	69	H	1
2025	45	1292	67	1252	65	H	0
2025	45	1313	71	1106	54	N	0
2025	45	1369	79	1183	72	H	0
2025	45	1388	73	1467	68	H	0
2025	45	1399	79	1473	73	A	0
2025	45	1400	98	1309	62	H	0
2025	45	1414	92	1125	84	A	0
2025	45	1461	92	1468	55	H	0
2025	45	1466	86	1149	69	H	0
2025	45	1469	92	1377	87	H	0
2025	45	1475	77	1398	75	H	0
2025	46	1140	103	1197	57	H	0
2025	46	1153	66	1173	59	N	0
2025	46	1175	83	1106	80	N	0
2025	46	1221	78	1373	70	A	0
2025	46	1227	79	1370	68	A	0
2025	46	1255	82	1300	67	A	0
2025	46	1258	89	1380	73	H	0
2025	46	1313	76	1212	70	N	0
2025	46	1317	68	1111	64	H	0
2025	46	1335	79	1351	66	H	0
2025	46	1385	72	1344	70	A	0
2025	46	1389	72	1174	64	H	0
2025	46	1401	77	1223	45	H	0
2025	46	1431	67	1238	61	H	0
2025	46	1434	76	1444	73	A	0
2025	46	1463	74	1103	58	N	0
2025	47	1101	69	1411	65	H	0
2025	47	1103	68	1238	50	N	0
2025	47	1112	94	1141	41	H	0
2025	47	1113	78	1269	62	N	0
2025	47	1116	95	1299	67	H	0
2025	47	1117	97	1157	67	H	0
2025	47	1120	87	1345	69	N	0
2025	47	1123	80	1191	43	H	0
2025	47	1129	77	1102	59	H	0
2025	47	1133	92	1145	59	H	0
2025	47	1148	84	1346	80	H	0
2025	47	1155	73	1448	62	H	0
2025	47	1160	79	1468	55	H	0
2025	47	1161	66	1305	64	A	0
2025	47	1163	78	1139	74	A	0
2025	47	1164	68	1298	60	H	0
2025	47	1166	86	1437	79	H	0
2025	47	1169	81	1152	57	H	0
2025	47	1171	84	1436	54	H	0
2025	47	1172	76	1126	63	H	0
2025	47	1179	72	1453	62	H	0
2025	47	1181	82	1210	56	A	0
2025	47	1182	70	1414	54	H	0
2025	47	1185	86	1460	82	H	0
2025	47	1189	73	1422	69	H	0
2025	47	1196	99	1316	45	H	0
2025	47	1198	75	1237	69	H	0
2025	47	1200	87	1107	83	H	0
2025	47	1202	77	1217	63	A	0
2025	47	1205	84	1187	79	A	0
2025	47	1211	86	1137	65	H	0
2025	47	1214	76	1259	68	A	0
2025	47	1219	94	1356	81	A	0
2025	47	1222	87	1394	51	H	0
2025	47	1225	95	1334	72	A	0
2025	47	1231	74	1151	65	H	0
2025	47	1234	95	1428	88	N	0
2025	47	1240	91	1184	80	A	0
2025	47	1250	60	1254	59	A	0
2025	47	1251	79	1426	56	H	0
2025	47	1257	90	1199	76	A	0
2025	47	1262	83	1131	71	H	0
2025	47	1264	86	1342	81	A	1
2025	47	1265	76	1420	73	H	1
2025	47	1266	72	1462	70	A	0
2025	47	1268	87	1393	60	N	0
2025	47	1277	86	1194	69	H	0
2025	47	1278	74	1192	60	H	0
2025	47	1279	80	1474	62	H	0
2025	47	1280	79	1272	66	A	0
2025	47	1282	73	1190	66	H	0
2025	47	1284	88	1193	74	H	0
2025	47	1287	74	1398	68	H	0
2025	47	1291	78	1274	74	A	1
2025	47	1294	82	1176	75	A	0
2025	47	1297	58	1354	47	H	0
2025	47	1303	86	1142	82	H	0
2025	47	1314	76	1417	74	N	0
2025	47	1319	83	1381	75	A	0
2025	47	1321	84	1177	64	H	0
2025	47	1326	85	1246	65	N	0
2025	47	1330	80	1419	75	A	1
2025	47	1332	76	1390	61	N	0
2025	47	1336	75	1180	64	A	0
2025	47	1337	85	1413	46	H	0
2025	47	1338	110	1358	78	H	0
2025	47	1339	74	1248	64	H	0
2025	47	1340	59	1167	58	A	0
2025	47	1343	83	1353	82	N	0
2025	47	1348	85	1396	79	N	0
2025	47	1350	78	1440	71	H	0
2025	47	1352	90	1384	77	H	0
2025	47	1359	97	1105	90	A	0
2025	47	1361	71	1143	50	N	0
2025	47	1362	71	1285	67	H	0
2025	47	1363	89	1244	65	H	0
2025	47	1365	98	1377	81	H	0
2025	47	1369	80	1188	64	H	0
2025	47	1374	103	1130	77	A	0
2025	47	1375	77	1241	49	H	0
2025	47	1378	88	1477	62	H	0
2025	47	1379	68	1267	66	H	0
2025	47	1382	71	1310	52	H	0
2025	47	1386	82	1439	62	N	0
2025	47	1392	74	1263	72	H	0
2025	47	1402	83	1204	61	H	0
2025	47	1403	101	1249	57	H	0
2025	47	1404	77	1475	46	A	0
2025	47	1407	77	1209	57	H	0
2025	47	1409	93	1290	48	H	0
2025	47	1416	86	1239	66	H	0
2025	47	1423	85	1421	74	H	0
2025	47	1424	66	1415	53	H	0
2025	47	1430	64	1451	62	A	0
2025	47	1431	75	1463	74	H	0
2025	47	1435	85	1122	55	H	0
2025	47	1450	76	1320	68	N	0
2025	47	1455	84	1243	65	H	0
2025	47	1457	102	1273	97	H	0
2025	47	1464	72	1367	64	A	0
2025	47	1465	86	1201	69	A	0
2025	47	1471	77	1360	71	A	0
2025	47	1472	93	1132	68	A	0
2025	47	1473	71	1442	65	H	0
2025	48	1104	81	1245	54	H	0
2025	48	1127	78	1119	68	A	0
2025	48	1153	84	1212	49	H	0
2025	48	1206	85	1335	53	H	0
2025	48	1207	61	1371	60	A	0
2025	48	1208	81	1149	65	H	0
2025	48	1213	73	1387	72	H	0
2025	48	1218	78	1150	61	H	0
2025	48	1228	80	1281	77	N	0
2025	48	1229	80	1165	77	A	0
2025	48	1233	79	1159	73	A	0
2025	48	1235	99	1288	72	H	0
2025	48	1242	87	1135	53	H	0
2025	48	1258	85	1466	69	H	0
2025	48	1261	86	1309	70	H	0
2025	48	1270	64	1418	56	A	0
2025	48	1275	94	1357	76	H	0
2025	48	1276	89	1236	58	H	0
2025	48	1283	68	1364	56	H	0
2025	48	1301	89	1351	63	H	0
2025	48	1304	66	1293	49	N	0
2025	48	1317	62	1223	46	H	0
2025	48	1323	91	1478	62	H	0
2025	48	1324	72	1260	71	N	0
2025	48	1328	89	1146	66	H	0
2025	48	1329	86	1331	74	H	0
2025	48	1333	74	1158	65	N	0
2025	48	1349	64	1341	46	H	0
2025	48	1376	74	1347	48	H	0
2025	48	1395	82	1286	48	H	0
2025	48	1406	70	1136	65	H	0
2025	48	1412	91	1108	74	H	0
2025	48	1425	82	1380	51	H	0
2025	48	1429	75	1388	68	A	0
2025	48	1433	90	1456	70	H	0
2025	48	1438	63	1110	58	H	0
2025	48	1452	67	1479	46	H	0
2025	48	1458	76	1178	53	H	0
2025	48	1461	73	1168	69	A	0
2025	48	1476	90	1306	83	H	0
2025	49	1150	94	1293	90	N	2
2025	49	1158	77	1260	68	N	0
2025	49	1295	94	1167	60	H	0
2025	49	1304	69	1218	55	A	0
2025	49	1333	80	1324	74	N	1
2025	49	1370	79	1449	70	A	0
2025	49	1397	82	1292	64	H	0
2025	51	1158	84	1150	81	N	0
2025	51	1218	73	1324	70	H	1
2025	51	1293	71	1260	68	N	0
2025	51	1304	78	1333	66	N	0
2025	54	1129	73	1363	71	A	0
2025	54	1130	78	1192	70	H	0
2025	54	1162	85	1193	72	H	0
2025	54	1172	86	1185	64	H	0
2025	54	1177	84	1259	65	H	0
2025	54	1189	73	1267	59	H	0
2025	54	1195	75	1350	57	A	0
2025	54	1206	64	1291	56	H	0
2025	54	1207	83	1164	53	H	0
2025	54	1210	92	1105	49	H	0
2025	54	1213	68	1360	55	N	0
2025	54	1214	83	1224	67	H	0
2025	54	1257	78	1184	76	H	0
2025	54	1268	81	1271	66	H	0
2025	54	1270	86	1309	61	H	0
2025	54	1272	87	1279	70	H	0
2025	54	1273	71	1209	68	A	0
2025	54	1299	85	1300	72	H	0
2025	54	1307	76	1161	68	A	0
2025	54	1362	70	1258	55	H	0
2025	54	1365	91	1337	80	H	0
2025	54	1385	97	1174	76	H	0
2025	54	1386	76	1175	58	H	0
2025	54	1388	70	1334	60	H	0
2025	54	1393	75	1137	63	H	0
2025	54	1401	92	1101	54	H	0
2025	54	1417	65	1211	62	N	0
2025	54	1424	87	1201	77	H	0
2025	54	1429	67	1361	66	A	0
2025	54	1450	89	1339	73	A	0
2025	54	1461	66	1305	63	H	0
2025	54	1465	79	1238	73	H	0
2025	55	1104	105	1355	82	H	0
2025	55	1107	77	1392	70	H	0
2025	55	1119	78	1427	75	H	0
2025	55	1131	59	1263	56	A	0
2025	55	1133	81	1434	75	H	2
2025	55	1156	78	1460	64	H	0
2025	55	1179	65	1125	46	H	0
2025	55	1191	57	1283	40	H	0
2025	55	1196	85	1391	45	H	0
2025	55	1208	79	1354	72	H	0
2025	55	1217	67	1233	61	A	0
2025	55	1227	73	1229	67	A	0
2025	55	1228	117	1152	64	H	0
2025	55	1231	77	1457	68	H	0
2025	55	1236	83	1453	67	A	0
2025	55	1261	110	1290	45	H	0
2025	55	1265	69	1127	51	H	0
2025	55	1276	112	1443	64	H	0
2025	55	1278	90	1288	68	H	0
2025	55	1310	88	1478	69	H	0
2025	55	1313	77	1219	74	A	0
2025	55	1314	97	1144	81	H	0
2025	55	1320	78	1356	67	H	0
2025	55	1321	85	1318	60	H	0
2025	55	1326	103	1232	83	H	0
2025	55	1328	89	1341	67	H	0
2025	55	1332	89	1451	49	H	0
2025	55	1336	86	1335	66	H	0
2025	55	1345	83	1405	64	H	0
2025	55	1346	75	1220	69	H	1
2025	55	1352	97	1297	93	H	3
2025	55	1374	98	1255	82	H	0
2025	55	1396	91	1138	71	H	0
2025	55	1400	77	1322	53	H	0
2025	55	1415	81	1472	79	H	1
2025	55	1420	96	1110	93	A	2
2025	55	1426	80	1402	72	A	0
2025	55	1449	90	1312	53	H	0
2025	55	1454	88	1237	81	H	0
2025	55	1456	82	1298	76	H	0
2025	55	1464	73	1178	64	H	0
2025	55	1470	70	1197	60	H	0
2025	55	1476	70	1248	65	A	0
2025	56	1112	90	1395	81	H	0
2025	56	1116	92	1324	62	H	0
2025	56	1120	87	1284	58	H	0
2025	56	1198	80	1469	66	H	0
2025	56	1211	89	1337	82	A	0
2025	56	1213	112	1136	66	H	0
2025	56	1222	60	1329	47	A	0
2025	56	1234	112	1306	70	H	0
2025	56	1235	79	1160	69	A	0
2025	56	1243	70	1153	67	H	0
2025	56	1270	79	1368	51	H	0
2025	56	1277	80	1444	62	H	0
2025	56	1280	87	1126	73	H	0
2025	56	1281	82	1106	65	H	0
2025	56	1304	77	1380	43	H	0
2025	56	1311	71	1370	69	A	0
2025	56	1333	89	1339	79	H	0
2025	56	1343	76	1103	75	H	0
2025	56	1353	91	1162	64	H	0
2025	56	1360	75	1334	65	H	0
2025	56	1362	97	1365	94	H	1
2025	56	1373	83	1165	77	A	0
2025	56	1376	69	1342	59	H	0
2025	56	1414	71	1465	63	A	0
2025	56	1435	100	1309	56	H	0
2025	56	1450	73	1258	59	H	0
2025	57	1124	81	1428	56	H	0
2025	57	1129	67	1461	58	A	0
2025	57	1140	76	1113	56	H	0
2025	57	1161	72	1363	50	A	0
2025	57	1166	57	1385	56	H	0
2025	57	1173	84	1247	70	H	0
2025	57	1181	88	1439	65	H	0
2025	57	1182	67	1348	55	H	0
2025	57	1206	69	1172	57	H	0
2025	57	1210	86	1323	75	H	0
2025	57	1246	88	1135	54	H	0
2025	57	1266	78	1344	50	A	0
2025	57	1287	70	1475	68	A	0
2025	57	1307	103	1201	89	A	0
2025	57	1317	78	1412	75	H	0
2025	57	1350	66	1203	61	H	0
2025	57	1372	62	1101	57	A	0
2025	57	1378	75	1187	69	H	0
2025	57	1382	77	1433	75	H	0
2025	57	1386	81	1269	72	H	0
2025	57	1387	88	1200	63	A	0
2025	57	1397	67	1313	52	H	0
2025	57	1408	83	1150	68	A	0
2025	57	1416	87	1403	83	A	0
2025	57	1424	77	1102	58	A	0
2025	57	1429	69	1305	64	A	0
2025	57	1438	70	1301	67	H	0
2025	57	1448	81	1393	71	A	0
2025	57	1452	62	1242	61	A	0
2025	57	1462	94	1371	72	H	0
2025	58	1130	78	1274	68	H	0
2025	58	1133	90	1232	89	A	1
2025	58	1155	85	1390	71	H	0
2025	58	1163	81	1177	68	A	0
2025	58	1190	84	1440	69	H	0
2025	58	1191	68	1356	53	A	0
2025	58	1202	90	1441	61	A	0
2025	58	1227	74	1179	70	H	0
2025	58	1257	83	1314	70	H	0
2025	58	1273	99	1151	94	H	1
2025	58	1297	69	1236	68	H	1
2025	58	1320	76	1125	70	H	0
2025	58	1338	86	1143	74	H	0
2025	58	1349	70	1409	64	A	0
2025	58	1359	86	1154	56	H	0
2025	58	1422	68	1459	66	A	0
2025	58	1434	73	1283	72	A	0
2025	58	1437	73	1139	65	A	0
2025	58	1463	93	1224	65	H	0
2025	58	1464	77	1237	61	A	0
2025	59	1114	57	1404	56	A	0
2025	59	1117	78	1330	59	A	0
2025	59	1122	97	1316	89	A	0
2025	59	1144	57	1180	54	H	0
2025	59	1149	72	1205	63	H	0
2025	59	1158	94	1214	67	H	0
2025	59	1159	71	1119	59	H	0
2025	59	1167	75	1413	64	H	0
2025	59	1169	95	1168	65	A	0
2025	59	1178	78	1352	76	H	1
2025	59	1183	78	1473	74	H	1
2025	59	1184	89	1146	83	A	2
2025	59	1188	77	1442	66	H	0
2025	59	1189	75	1299	67	A	0
2025	59	1195	79	1480	68	A	0
2025	59	1204	90	1419	82	H	0
2025	59	1211	81	1339	50	H	0
2025	59	1219	76	1347	58	H	0
2025	59	1221	74	1259	72	H	0
2025	59	1225	69	1286	64	H	0
